의원ID,의원명,신고연도,신고월,자산구분,관계,종류,상세내역,종전가액,증가액,감소액,현재가액,변동사유
LYY5513O,권영진,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2005년식 뉴소나타 배기량(2,000cc)",1500,0,0,1500,
LYY5513O,권영진,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2023년식 카니발 리무진 차량 배기량(3,470cc)",15918,0,0,15918,
LYY5513O,권영진,2024,8,예금,본인,,(주)KEB하나은행,17829,0,0,17829,
LYY5513O,권영진,2024,8,예금,본인,,KB증권,725,0,0,725,
LYY5513O,권영진,2024,8,예금,본인,,국민은행,34807,0,0,34807,
LYY5513O,권영진,2024,8,예금,본인,,농협은행,74,0,0,74,
LYY5513O,권영진,2024,8,예금,본인,,대구은행,27099,0,0,27099,
LYY5513O,권영진,2024,8,예금,본인,,삼성생명보험,65015,0,0,65015,
LYY5513O,권영진,2024,8,예금,본인,,새마을금고중앙회,500,0,0,500,
LYY5513O,권영진,2024,8,예금,본인,,스탠다드차타드은행,454,0,0,454,
LYY5513O,권영진,2024,8,예금,본인,,신용협동조합중앙회,110,0,0,110,
LYY5513O,권영진,2024,8,예금,본인,,신한라이프생명보험,9446,0,0,9446,
LYY5513O,권영진,2024,8,예금,본인,,신한은행,14,0,0,14,
LYY5513O,권영진,2024,8,예금,본인,,우리은행,10,0,0,10,
LYY5513O,권영진,2024,8,예금,본인,,키움증권,5731,0,0,5731,
LYY5513O,권영진,2024,8,예금,배우자,,(주)KEB하나은행,368456,0,0,368456,
LYY5513O,권영진,2024,8,예금,배우자,,국민은행,47896,0,0,47896,
LYY5513O,권영진,2024,8,예금,배우자,,삼성생명보험,29580,0,0,29580,
LYY5513O,권영진,2024,8,예금,배우자,,삼성화재해상보험,35861,0,0,35861,
LYY5513O,권영진,2024,8,예금,배우자,,신한라이프생명보험,19063,0,0,19063,
LYY5513O,권영진,2024,8,예금,배우자,,우리은행,40097,0,0,40097,
LYY5513O,권영진,2024,8,예금,배우자,,키움증권,2259,0,0,2259,
LYY5513O,권영진,2024,8,예금,장남,,국민은행,10819,0,0,10819,
LYY5513O,권영진,2024,8,예금,장남,,삼성화재해상보험,397,0,0,397,
LYY5513O,권영진,2024,8,예금,장남,,신한은행,35,0,0,35,
LYY5513O,권영진,2024,8,예금,장남,,우리은행,16276,0,0,16276,
LYY5513O,권영진,2024,8,예금,장남,,주식회사 카카오뱅크,652,0,0,652,
LYY5513O,권영진,2024,8,예금,장남,,한국교직원공제회,6712,0,0,6712,
LYY5513O,권영진,2024,8,예금,차남,,(주)KEB하나은행,27863,0,0,27863,
LYY5513O,권영진,2024,8,예금,차남,,국민은행,1,0,0,1,
LYY5513O,권영진,2024,8,예금,차남,,우리은행,12800,0,0,12800,
LYY5513O,권영진,2024,8,예금,차남,,중소기업은행,109,0,0,109,
LYY5513O,권영진,2024,8,예금,차남,,키움증권,49,0,0,49,
LYY5513O,권영진,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,대구은행,1000,0,0,1000,
LYY5513O,권영진,2024,8,증권,본인,상장주식,"대창솔루션 40,000주, 모두투어네트워크 300주",22558,0,0,22558,
LYY5513O,권영진,2024,8,증권,배우자,상장주식,"대한항공보통주 60주, 두산에너빌리티보통주 50주, 삼성전자보통주 210주, 씨아이에스 350주, 엘앤에프보통주 44주, 카카오보통주 40주, 하나투어보통주 40주",32000,0,0,32000,
LYY5513O,권영진,2024,8,증권,차남,상장주식,"대한항공보통주 10주, 삼성전자보통주 29주, 하나투어보통주 5주",2612,0,0,2612,
LYY5513O,권영진,2024,8,채무,본인,금융채무,대구은행,16841,0,0,16841,
LYY5513O,권영진,2024,8,채무,본인,금융채무,우리금융캐피탈,35180,0,0,35180,
EFU76868,권향엽,2024,8,건물,본인,아파트,서울특별시 영등포구 신길동 365 우성1 건물 83.64㎡ 중 41.82㎡,390000,0,0,390000,
EFU76868,권향엽,2024,8,건물,배우자,아파트,서울특별시 영등포구 신길동 365 우성1 건물 83.64㎡ 중 41.82㎡,390000,0,0,390000,
EFU76868,권향엽,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2007년식 로체2.0 배기량(1,998cc)",1200,0,0,1200,
EFU76868,권향엽,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2008년식 에쿠스 배기량(3,380cc)",2200,0,0,2200,
EFU76868,권향엽,2024,8,예금,본인,,교보생명보험,85021,0,0,85021,
EFU76868,권향엽,2024,8,예금,본인,,국민은행,70844,0,0,70844,
EFU76868,권향엽,2024,8,예금,본인,,농협생명보험,36400,0,0,36400,
EFU76868,권향엽,2024,8,예금,본인,,농협은행,45382,0,0,45382,
EFU76868,권향엽,2024,8,예금,본인,,농협중앙회,6,0,0,6,
EFU76868,권향엽,2024,8,예금,본인,,미래에셋생명보험,5244,0,0,5244,
EFU76868,권향엽,2024,8,예금,본인,,삼성생명보험,14256,0,0,14256,
EFU76868,권향엽,2024,8,예금,본인,,새마을금고중앙회,10,0,0,10,
EFU76868,권향엽,2024,8,예금,본인,,신한라이프생명보험,12151,0,0,12151,
EFU76868,권향엽,2024,8,예금,본인,,신한투자증권,3,0,0,3,
EFU76868,권향엽,2024,8,예금,본인,,에이스아메리칸화재해상보험,6416,0,0,6416,
EFU76868,권향엽,2024,8,예금,본인,,우리은행,22726,0,0,22726,
EFU76868,권향엽,2024,8,예금,본인,,우체국,7048,0,0,7048,
EFU76868,권향엽,2024,8,예금,본인,,주식회사 카카오뱅크,19,0,0,19,
EFU76868,권향엽,2024,8,예금,본인,,한화생명보험주식회사,21922,0,0,21922,
EFU76868,권향엽,2024,8,예금,본인,,현대해상화재보험,8472,0,0,8472,
EFU76868,권향엽,2024,8,예금,배우자,,(주)KB손해보험,357,0,0,357,
EFU76868,권향엽,2024,8,예금,배우자,,(주)KEB하나은행,773,0,0,773,
EFU76868,권향엽,2024,8,예금,배우자,,AIA생명보험주식회사,26990,0,0,26990,
EFU76868,권향엽,2024,8,예금,배우자,,국민은행,6120,0,0,6120,
EFU76868,권향엽,2024,8,예금,배우자,,농협은행,442,0,0,442,
EFU76868,권향엽,2024,8,예금,배우자,,농협중앙회,8931,0,0,8931,
EFU76868,권향엽,2024,8,예금,배우자,,라이나생명보험,29828,0,0,29828,
EFU76868,권향엽,2024,8,예금,배우자,,메리츠화재해상보험(보험),3789,0,0,3789,
EFU76868,권향엽,2024,8,예금,배우자,,삼성화재해상보험,1550,0,0,1550,
EFU76868,권향엽,2024,8,예금,배우자,,케이디비생명보험,697,0,0,697,
EFU76868,권향엽,2024,8,예금,배우자,,한화생명보험주식회사,6078,0,0,6078,
EFU76868,권향엽,2024,8,예금,배우자,,한화투자증권,2,0,0,2,
EFU76868,권향엽,2024,8,예금,배우자,,현대해상화재보험,11253,0,0,11253,
EFU76868,권향엽,2024,8,예금,장남,,농협은행,20296,0,0,20296,
EFU76868,권향엽,2024,8,예금,장녀,,농협은행,39932,0,0,39932,
EFU76868,권향엽,2024,8,예금,장녀,,우리은행,26,0,0,26,
EFU76868,권향엽,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,농협중앙회,37206,0,0,37206,
EFU76868,권향엽,2024,8,증권,배우자,상장주식,"성안머티리얼스 1주, 이트론 1주, 이화전기 1주, 투비소프트 3주, 한송네오텍 6,754주, 한컴위드 1주",10337,0,0,10337,
EFU76868,권향엽,2024,8,채무,본인,,사인간채무,300000,0,0,300000,
EFU76868,권향엽,2024,8,채무,본인,금융채무,현대해상화재보험,357941,0,0,357941,
EFU76868,권향엽,2024,8,채무,배우자,금융채무,(주)KEB하나은행,67000,0,0,67000,
EFU76868,권향엽,2024,8,채무,배우자,금융채무,농협중앙회,88980,0,0,88980,
EFU76868,권향엽,2024,8,채무,배우자,금융채무,현대해상화재보험,60,0,0,60,
3CC88975,김기표,2024,8,토지,부,임야,"전라남도 고흥군 남양면 월정리 산 51번지 7,537.00㎡",5412,0,0,5412,
3CC88975,김기표,2024,8,토지,부,답,"전라남도 보성군 득량면 예당리 3072-35번지 3,690.30㎡",41331,0,0,41331,
3CC88975,김기표,2024,8,토지,부,전,전라남도 보성군 득량면 예당리 815-31번지 119.00㎡ 중 59.00㎡,417,0,0,417,
3CC88975,김기표,2024,8,토지,부,전,전라남도 보성군 득량면 예당리 815-32번지 327.00㎡ 중 163.00㎡,1152,0,0,1152,
3CC88975,김기표,2024,8,토지,부,임야,전라남도 보성군 득량면 예당리 산 19-1번지 496.00㎡ 중 248.00㎡,327,0,0,327,
3CC88975,김기표,2024,8,토지,부,임야,전라남도 보성군 득량면 예당리 산 47번지 694.00㎡ 중 347.00㎡,207,0,0,207,
3CC88975,김기표,2024,8,건물,본인,아파트,경기도 성남시 분당구 판교동 판교원마을 건물 118.60㎡ 중 11.86㎡,145000,0,0,145000,
3CC88975,김기표,2024,8,건물,본인,상가,"서울특별시 강서구 마곡동 열린엠타워2 대지 2,856.30㎡ 중 16.10㎡ 건물 32,726.11㎡ 중 84.55㎡",2947000,0,0,2947000,
3CC88975,김기표,2024,8,건물,본인,상가,"서울특별시 강서구 마곡동 801-1 열린M타워 II 대지 2,856.30㎡ 중 19.48㎡ 건물 3,276.11㎡ 중 102.31㎡",3601000,0,0,3601000,
3CC88975,김기표,2024,8,건물,본인,아파트(전세(임차)권),경기도 부천시 원미구 중동 그린타운 건물 84.96㎡,50000,0,0,50000,
3CC88975,김기표,2024,8,건물,본인,오피스텔(전세(임차)권),"경기도 부천시 원미구 중동 대지 1,134.80㎡ 중 4.53㎡ 건물 15,942.77㎡ 중 30.44㎡",5000,0,0,5000,
3CC88975,김기표,2024,8,건물,본인,사무실(전세(임차)권),"경기도 부천시 원미구 중동 대지 1,186.20㎡ 중 35.88㎡ 건물 7,408.45㎡",30000,0,0,30000,
3CC88975,김기표,2024,8,건물,배우자,아파트,경기도 성남시 분당구 판교동 판교원마을 건물 118.60㎡ 중 106.74㎡,1305000,0,0,1305000,
3CC88975,김기표,2024,8,건물,부,복합건물(주택+상가),전라남도 보성군 득량면 예당리 대지 400.00㎡ 건물 92.30㎡,18200,0,0,18200,
3CC88975,김기표,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2023년식 G90 배기량(3,300cc)",82890,0,0,82890,
3CC88975,김기표,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2023년식 G70 배기량(3,300cc)",35280,0,0,35280,
3CC88975,김기표,2024,8,예금,본인,,(주)KEB하나은행,22204,0,0,22204,
3CC88975,김기표,2024,8,예금,본인,,KB증권,4495,0,0,4495,
3CC88975,김기표,2024,8,예금,본인,,NH투자증권,1,0,0,1,
3CC88975,김기표,2024,8,예금,본인,,국민은행,6067,0,0,6067,
3CC88975,김기표,2024,8,예금,본인,,농협은행,1469,0,0,1469,
3CC88975,김기표,2024,8,예금,본인,,메리츠종금증권,7,0,0,7,
3CC88975,김기표,2024,8,예금,본인,,미래에셋증권,6,0,0,6,
3CC88975,김기표,2024,8,예금,본인,,신한은행,496,0,0,496,
3CC88975,김기표,2024,8,예금,본인,,우리은행,3253,0,0,3253,
3CC88975,김기표,2024,8,예금,배우자,,(주)KEB하나은행,131,0,0,131,
3CC88975,김기표,2024,8,예금,배우자,,NH투자증권,25,0,0,25,
3CC88975,김기표,2024,8,예금,배우자,,국민은행,77,0,0,77,
3CC88975,김기표,2024,8,예금,배우자,,농협중앙회,21,0,0,21,
3CC88975,김기표,2024,8,예금,배우자,,메리츠종금증권,7,0,0,7,
3CC88975,김기표,2024,8,예금,배우자,,미래에셋증권,132,0,0,132,
3CC88975,김기표,2024,8,예금,배우자,,신한은행,11124,0,0,11124,
3CC88975,김기표,2024,8,예금,배우자,,주식회사 카카오뱅크,74976,0,0,74976,
3CC88975,김기표,2024,8,예금,부,,농협중앙회,2428,0,0,2428,
3CC88975,김기표,2024,8,예금,부,,우체국,1710,0,0,1710,
3CC88975,김기표,2024,8,예금,장남,,미래에셋증권,1,0,0,1,
3CC88975,김기표,2024,8,예금,장남,,신한은행,39,0,0,39,
3CC88975,김기표,2024,8,예금,장녀,,신한은행,2328,0,0,2328,
3CC88975,김기표,2024,8,증권,본인,상장주식,"NAVER 31주, NH투자증권 20주, 국도화학 74주, 삼영무역 60주, 카카오 57주, 하나금융지주 80주, 현대차 97주",41258,0,0,41258,
3CC88975,김기표,2024,8,증권,본인,비상장주식,"(주)덕원발전 1,040주, 주)에프와이디 8,400주",4720,0,0,4720,
3CC88975,김기표,2024,8,증권,장남,비상장주식,(주)덕원발전 480주,240,0,0,240,
3CC88975,김기표,2024,8,증권,장녀,비상장주식,(주)덕원발전 480주,240,0,0,240,
3CC88975,김기표,2024,8,채무,본인,,사인간채무,100000,0,0,100000,
3CC88975,김기표,2024,8,채무,본인,금융채무,(주)KEB하나은행,51289393,0,0,51289393,
3CC88975,김기표,2024,8,채무,본인,금융채무,국민은행,175526,0,0,175526,
3CC88975,김기표,2024,8,채무,본인,금융채무,스탠다드차타드은행,65831,0,0,65831,
3CC88975,김기표,2024,8,채무,본인,건물임대채무,서울특별시 강서구 마곡동 801-1 열린M타워 II 임대보증금,150000,0,0,150000,
3CC88975,김기표,2024,8,합명·합자·유한회사 출자지분,본인,출자,법무법인(유한)한빛,175000,0,0,175000,
IUX1829H,김남근,2024,8,토지,배우자,답,"전북특별자치도 익산시 월성동 201-1번지 3,388.00㎡ 중 726.00㎡",15899,0,0,15899,
IUX1829H,김남근,2024,8,건물,본인,아파트(전세(임차)권),서울특별시 중구 신당동 청구 e편한세상 건물 118.31㎡,1000000,0,0,1000000,
IUX1829H,김남근,2024,8,건물,본인,근린생활시설(전세(임차)권),서울특별시 성북구 하월곡동 건물 121.91㎡,10000,0,0,10000,
IUX1829H,김남근,2024,8,건물,본인,아파트(전세(임차)권),서울특별시 성북구 길음동 래미안길음센터피스 건물 84.66㎡,790000,0,0,790000,
IUX1829H,김남근,2024,8,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2008년식 쏘나타 배기량(2,000cc)",2210,0,0,2210,
IUX1829H,김남근,2024,8,예금,본인,,AIA생명보험주식회사,300766,0,0,300766,
IUX1829H,김남근,2024,8,예금,본인,,NH투자증권,178118,0,0,178118,
IUX1829H,김남근,2024,8,예금,본인,,농협손해보험,5137,0,0,5137,
IUX1829H,김남근,2024,8,예금,본인,,농협은행,136,0,0,136,
IUX1829H,김남근,2024,8,예금,본인,,메리츠화재해상보험(보험),4174,0,0,4174,
IUX1829H,김남근,2024,8,예금,본인,,미래에셋증권,109248,0,0,109248,
IUX1829H,김남근,2024,8,예금,본인,,삼성증권,106881,0,0,106881,
IUX1829H,김남근,2024,8,예금,본인,,슈미트밸류업개인투자조합,150000,0,0,150000,
IUX1829H,김남근,2024,8,예금,본인,,신한은행,22814,0,0,22814,
IUX1829H,김남근,2024,8,예금,본인,,우리은행,1309,0,0,1309,
IUX1829H,김남근,2024,8,예금,본인,,유안타증권,135514,0,0,135514,
IUX1829H,김남근,2024,8,예금,본인,,한국투자증권,57407,0,0,57407,
IUX1829H,김남근,2024,8,예금,배우자,,(주)KB손해보험,180,0,0,180,
IUX1829H,김남근,2024,8,예금,배우자,,KB증권,5572,0,0,5572,
IUX1829H,김남근,2024,8,예금,배우자,,NH투자증권,60476,0,0,60476,
IUX1829H,김남근,2024,8,예금,배우자,,농협손해보험,973,0,0,973,
IUX1829H,김남근,2024,8,예금,배우자,,대신증권,328,0,0,328,
IUX1829H,김남근,2024,8,예금,배우자,,롯데손해보험,6192,0,0,6192,
IUX1829H,김남근,2024,8,예금,배우자,,미래에셋증권,86398,0,0,86398,
IUX1829H,김남근,2024,8,예금,배우자,,삼성증권,37086,0,0,37086,
IUX1829H,김남근,2024,8,예금,배우자,,삼성화재해상보험,280,0,0,280,
IUX1829H,김남근,2024,8,예금,배우자,,신한은행,10000,0,0,10000,
IUX1829H,김남근,2024,8,예금,배우자,,신한투자증권,48755,0,0,48755,
IUX1829H,김남근,2024,8,예금,배우자,,우리은행,110,0,0,110,
IUX1829H,김남근,2024,8,예금,배우자,,주식회사 카카오뱅크,57,0,0,57,
IUX1829H,김남근,2024,8,예금,배우자,,키움증권,5,0,0,5,
IUX1829H,김남근,2024,8,예금,배우자,,토스뱅크(주),5,0,0,5,
IUX1829H,김남근,2024,8,예금,배우자,,한국산업은행,1609,0,0,1609,
IUX1829H,김남근,2024,8,예금,배우자,,한국투자증권,267240,0,0,267240,
IUX1829H,김남근,2024,8,예금,배우자,,한국포스증권(주),7,0,0,7,
IUX1829H,김남근,2024,8,예금,배우자,,한화생명보험주식회사,25881,0,0,25881,
IUX1829H,김남근,2024,8,예금,배우자,,한화손해보험,11070,0,0,11070,
IUX1829H,김남근,2024,8,예금,장남,,(주)KEB하나은행,3400,0,0,3400,
IUX1829H,김남근,2024,8,예금,장남,,NH투자증권,43062,0,0,43062,
IUX1829H,김남근,2024,8,예금,장남,,국민은행,45,0,0,45,
IUX1829H,김남근,2024,8,예금,장남,,농협손해보험,663,0,0,663,
IUX1829H,김남근,2024,8,예금,장남,,동양생명보험,10000,0,0,10000,
IUX1829H,김남근,2024,8,예금,장남,,롯데손해보험,83,0,0,83,
IUX1829H,김남근,2024,8,예금,장남,,신한은행,8362,0,0,8362,
IUX1829H,김남근,2024,8,예금,장남,,주식회사 아이엠라이프생명보험,6886,0,0,6886,
IUX1829H,김남근,2024,8,예금,장남,,한화손해보험,1319,0,0,1319,
IUX1829H,김남근,2024,8,예금,장녀,,NH투자증권,31281,0,0,31281,
IUX1829H,김남근,2024,8,예금,장녀,,동양생명보험,10000,0,0,10000,
IUX1829H,김남근,2024,8,예금,장녀,,메리츠화재해상보험(보험),3056,0,0,3056,
IUX1829H,김남근,2024,8,예금,장녀,,신한은행,14800,0,0,14800,
IUX1829H,김남근,2024,8,예금,장녀,,신한투자증권,851,0,0,851,
IUX1829H,김남근,2024,8,예금,장녀,,주식회사 아이엠라이프생명보험,7185,0,0,7185,
IUX1829H,김남근,2024,8,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,농협은행,27909,0,0,27909,
IUX1829H,김남근,2024,8,증권,본인,상장주식,"IBKS제22호스팩 6,000주, KB제26호스팩 7,779주, 미래에셋비전스팩3호 1,009주, 비엔케이제2호스팩 4주, 신한제12호스팩 10,855주, 엔에이치스팩23호 12,309주, 엔에이치스팩24호 9,054주, 엔에이치스팩26호 1,000주, 엔에이치스팩29호 581주, 유안타제11호스팩 6,000주, 유안타제12호스팩 3,600주, 유안타제13호스팩 1,258주, 유안타제14호스팩 1,288주, 유안타제15호스팩 7주, 유안타제9호스팩 11,119주, 키움제7호스팩 1,605주, 키움제8호스팩 3,554주, 하나26호스팩 5,002주, 하나금융21호스팩 9,534주, 하나금융24호스팩 5,212주, 하이제8호스팩 7,190주, 한국제11호스팩 112주, 한국제13호스팩 1,491주, 한화플러스제4호스팩 5,943주",244048,0,0,244048,
